"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Sep 05 00:55:39 ICT 2023","Tue Sep 05 00:56:10 ICT 2023","31434","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 9",""
"passed","Mon Oct 09 14:13:29 ICT 2023","Mon Oct 09 14:13:46 ICT 2023","16668","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 30",""
"passed","Fri Aug 25 10:57:16 ICT 2023","Fri Aug 25 10:57:34 ICT 2023","17723","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 50",""
"passed","Fri Aug 25 10:52:27 ICT 2023","Fri Aug 25 10:52:45 ICT 2023","17976","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 34",""
"passed","Fri Aug 25 08:01:39 ICT 2023","Fri Aug 25 08:01:55 ICT 2023","16051","","My Bosv2 application","","","","insert data 22",""
"passed","Tue Sep 26 13:49:54 ICT 2023","Tue Sep 26 13:50:11 ICT 2023","16626","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 41",""
"passed","Tue Sep 26 13:23:12 ICT 2023","Tue Sep 26 13:23:26 ICT 2023","14343","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 45",""
"passed","Fri Aug 25 08:06:38 ICT 2023","Fri Aug 25 08:06:55 ICT 2023","16737","","My Bosv2 application","","","","insert data 36",""
"passed","Tue Sep 26 12:47:37 ICT 2023","Tue Sep 26 12:47:52 ICT 2023","15139","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 45",""
"passed","Tue Sep 26 12:40:30 ICT 2023","Tue Sep 26 12:40:46 ICT 2023","16790","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 19",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","10","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 37",""
"passed","Tue Sep 26 12:46:52 ICT 2023","Tue Sep 26 12:47:07 ICT 2023","14905","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 42",""
"passed","Mon Oct 09 13:45:15 ICT 2023","Mon Oct 09 13:45:31 ICT 2023","15336","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 48",""
"passed","Tue Sep 26 15:31:32 ICT 2023","Tue Sep 26 15:31:49 ICT 2023","16804","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 50",""
"passed","Tue Sep 26 12:36:24 ICT 2023","Tue Sep 26 12:36:41 ICT 2023","16821","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 4",""
"passed","Sat Sep 09 06:50:03 ICT 2023","Sat Sep 09 06:50:23 ICT 2023","19521","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 2",""
"passed","Tue Sep 26 12:55:35 ICT 2023","Tue Sep 26 12:56:02 ICT 2023","26954","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 71",""
"passed","Mon Oct 09 12:53:57 ICT 2023","Mon Oct 09 12:54:15 ICT 2023","18229","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 17",""
"passed","Mon Sep 04 23:44:22 ICT 2023","Mon Sep 04 23:44:25 ICT 2023","3061","","My Bosv2 applicationPanjaluSandingtaman","","","","Open the browser",""
"passed","Tue Sep 26 13:54:37 ICT 2023","Tue Sep 26 13:54:55 ICT 2023","18084","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 59",""
"passed","Tue Sep 26 15:40:20 ICT 2023","Tue Sep 26 15:40:34 ICT 2023","14489","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 82",""
"passed","Mon Oct 09 14:41:32 ICT 2023","Mon Oct 09 14:41:57 ICT 2023","25152","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 2",""
"passed","Tue Sep 26 12:47:22 ICT 2023","Tue Sep 26 12:47:37 ICT 2023","14966","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 44",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","8","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 55",""
"passed","Tue Sep 26 11:53:23 ICT 2023","Tue Sep 26 11:53:43 ICT 2023","20290","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 8",""
"passed","Tue Sep 26 12:44:48 ICT 2023","Tue Sep 26 12:45:05 ICT 2023","17847","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 35",""
"passed","Tue Sep 05 00:24:50 ICT 2023","Tue Sep 05 00:25:06 ICT 2023","15713","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 4",""
"passed","Tue Sep 05 00:15:21 ICT 2023","Tue Sep 05 00:15:38 ICT 2023","17678","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 3",""
"passed","Mon Aug 28 03:16:06 ICT 2023","Mon Aug 28 03:16:21 ICT 2023","15477","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 23",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","44","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 49",""
"passed","Tue Sep 26 15:19:53 ICT 2023","Tue Sep 26 15:20:09 ICT 2023","15905","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 6",""
"broken","Tue Sep 26 11:53:43 ICT 2023","Tue Sep 26 11:53:59 ICT 2023","16498","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 9",""
"passed","Mon Aug 28 02:55:10 ICT 2023","Mon Aug 28 02:55:28 ICT 2023","18034","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 9",""
"broken","Tue Sep 05 00:36:30 ICT 2023","Tue Sep 05 00:36:47 ICT 2023","17170","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 14",""
"passed","Tue Sep 05 00:17:42 ICT 2023","Tue Sep 05 00:18:00 ICT 2023","17665","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 11",""
"passed","Tue Sep 26 14:02:16 ICT 2023","Tue Sep 26 14:02:32 ICT 2023","16560","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 89",""
"passed","Mon Oct 09 12:37:30 ICT 2023","Mon Oct 09 12:37:47 ICT 2023","16838","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 56",""
"broken","Fri Aug 25 07:43:59 ICT 2023","Fri Aug 25 07:43:59 ICT 2023","35","","My Bosv2 application","","","","insert data 64",""
"passed","Tue Sep 05 00:17:23 ICT 2023","Tue Sep 05 00:17:42 ICT 2023","18882","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 10",""
"passed","Tue Sep 26 15:36:23 ICT 2023","Tue Sep 26 15:36:38 ICT 2023","14836","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 67",""
"passed","Mon Oct 09 14:43:08 ICT 2023","Mon Oct 09 14:43:27 ICT 2023","18385","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 7",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","35","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 39",""
"passed","Sat Sep 09 06:28:38 ICT 2023","Sat Sep 09 06:28:56 ICT 2023","17455","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 4",""
"broken","Fri Aug 25 07:44:00 ICT 2023","Fri Aug 25 07:44:00 ICT 2023","34","","My Bosv2 application","","","","insert data 71",""
"passed","Mon Oct 09 14:53:41 ICT 2023","Mon Oct 09 14:53:59 ICT 2023","17919","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 9",""
"passed","Mon Oct 09 13:05:08 ICT 2023","Mon Oct 09 13:05:26 ICT 2023","17757","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 53",""
"passed","Mon Aug 28 03:26:32 ICT 2023","Mon Aug 28 03:26:51 ICT 2023","18447","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 18",""
"passed","Fri Aug 25 09:36:42 ICT 2023","Fri Aug 25 09:36:58 ICT 2023","15425","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 43",""
"passed","Tue Sep 26 13:40:24 ICT 2023","Tue Sep 26 13:40:43 ICT 2023","19469","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 6",""
"passed","Fri Aug 25 09:35:22 ICT 2023","Fri Aug 25 09:35:40 ICT 2023","18473","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 38",""
"passed","Mon Oct 09 13:00:45 ICT 2023","Mon Oct 09 13:01:07 ICT 2023","22027","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 39",""
"passed","Tue Sep 26 13:15:27 ICT 2023","Tue Sep 26 13:15:41 ICT 2023","14671","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 16",""
"passed","Tue Sep 26 13:28:14 ICT 2023","Tue Sep 26 13:28:30 ICT 2023","15825","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 63",""
"passed","Mon Oct 09 14:43:45 ICT 2023","Mon Oct 09 14:44:03 ICT 2023","18218","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 9",""
"passed","Mon Aug 28 09:42:43 ICT 2023","Mon Aug 28 09:43:04 ICT 2023","21036","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 13",""
"passed","Tue Sep 26 12:14:47 ICT 2023","Tue Sep 26 12:15:05 ICT 2023","18412","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 63",""
"passed","Tue Sep 26 15:25:34 ICT 2023","Tue Sep 26 15:25:49 ICT 2023","14798","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 28",""
"passed","Tue Sep 26 13:59:41 ICT 2023","Tue Sep 26 13:59:55 ICT 2023","13975","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 79",""
"passed","Mon Oct 09 12:55:28 ICT 2023","Mon Oct 09 12:55:45 ICT 2023","17728","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 22",""
"passed","Tue Sep 05 00:53:52 ICT 2023","Tue Sep 05 00:54:10 ICT 2023","17757","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 3",""
"passed","Fri Aug 25 08:03:02 ICT 2023","Fri Aug 25 08:03:50 ICT 2023","47655","","My Bosv2 application","","","","insert data 27",""
"passed","Tue Sep 05 00:32:57 ICT 2023","Tue Sep 05 00:33:14 ICT 2023","17216","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 4",""
"passed","Mon Oct 09 14:53:22 ICT 2023","Mon Oct 09 14:53:41 ICT 2023","18230","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 8",""
"passed","Tue Sep 26 12:02:58 ICT 2023","Tue Sep 26 12:03:17 ICT 2023","18578","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 24",""
"passed","Tue Sep 26 12:12:59 ICT 2023","Tue Sep 26 12:13:18 ICT 2023","18399","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 57",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","11","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 43",""
"passed","Mon Aug 28 09:40:19 ICT 2023","Mon Aug 28 09:40:45 ICT 2023","25110","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 6",""
"passed","Mon Aug 28 01:41:23 ICT 2023","Mon Aug 28 01:41:39 ICT 2023","16153","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 11",""
"passed","Tue Sep 26 12:41:39 ICT 2023","Tue Sep 26 12:41:54 ICT 2023","15253","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 23",""
"passed","Tue Sep 26 13:32:02 ICT 2023","Tue Sep 26 13:32:20 ICT 2023","18031","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 75",""
"passed","Mon Aug 28 01:39:25 ICT 2023","Mon Aug 28 01:39:40 ICT 2023","15437","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 4",""
"passed","Sat Sep 09 06:43:47 ICT 2023","Sat Sep 09 06:44:07 ICT 2023","19758","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 16",""
"passed","Tue Sep 26 15:36:55 ICT 2023","Tue Sep 26 15:37:10 ICT 2023","14596","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 69",""
"passed","Mon Aug 28 01:40:49 ICT 2023","Mon Aug 28 01:41:06 ICT 2023","16818","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 9",""
"passed","Tue Sep 26 12:03:53 ICT 2023","Tue Sep 26 12:04:11 ICT 2023","17720","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 27",""
"passed","Mon Oct 09 12:50:26 ICT 2023","Mon Oct 09 12:50:40 ICT 2023","14697","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 5",""
"passed","Sat Sep 09 06:28:00 ICT 2023","Sat Sep 09 06:28:01 ICT 2023","1246","","My Bosv2 applicationSukamantriMekarwangi","","","","Open the browser",""
"passed","Tue Sep 26 13:46:10 ICT 2023","Tue Sep 26 13:46:26 ICT 2023","15254","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 27",""
"passed","Sat Sep 09 06:33:41 ICT 2023","Sat Sep 09 06:33:59 ICT 2023","17595","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 3",""
"passed","Mon Aug 28 02:58:58 ICT 2023","Mon Aug 28 02:59:14 ICT 2023","15470","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 23",""
"passed","Mon Aug 28 01:42:41 ICT 2023","Mon Aug 28 01:42:56 ICT 2023","14998","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 16",""
"passed","Mon Oct 09 14:44:21 ICT 2023","Mon Oct 09 14:44:41 ICT 2023","19485","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 11",""
"passed","Tue Sep 26 13:47:56 ICT 2023","Tue Sep 26 13:48:11 ICT 2023","15653","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 34",""
"passed","Fri Aug 25 12:07:45 ICT 2023","Fri Aug 25 12:08:04 ICT 2023","18505","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 6",""
"passed","Mon Aug 28 02:56:01 ICT 2023","Mon Aug 28 02:56:16 ICT 2023","15351","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 12",""
"passed","Fri Aug 25 11:01:36 ICT 2023","Fri Aug 25 11:01:56 ICT 2023","20152","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 65",""
"passed","Mon Oct 09 14:18:34 ICT 2023","Mon Oct 09 14:18:51 ICT 2023","17393","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 48",""
"passed","Mon Sep 04 23:50:25 ICT 2023","Mon Sep 04 23:50:41 ICT 2023","16853","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 23",""
"passed","Tue Sep 26 13:56:24 ICT 2023","Tue Sep 26 13:56:38 ICT 2023","14434","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 66",""
"passed","Tue Sep 26 13:44:15 ICT 2023","Tue Sep 26 13:44:34 ICT 2023","19240","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 20",""
"passed","Fri Aug 25 10:54:01 ICT 2023","Fri Aug 25 10:54:18 ICT 2023","16989","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 39",""
"passed","Fri Aug 25 09:33:55 ICT 2023","Fri Aug 25 09:34:12 ICT 2023","16715","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 33",""
"passed","Sat Sep 09 06:51:00 ICT 2023","Sat Sep 09 06:51:20 ICT 2023","19419","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 5",""
"passed","Fri Aug 25 09:59:08 ICT 2023","Fri Aug 25 09:59:24 ICT 2023","15859","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 57",""
"broken","Fri Aug 25 08:18:55 ICT 2023","Fri Aug 25 08:19:55 ICT 2023","60040","","My Bosv2 application","","","","insert data 62",""
"passed","Tue Sep 26 11:51:43 ICT 2023","Tue Sep 26 11:52:02 ICT 2023","18953","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 3",""
"broken","Fri Aug 25 07:43:59 ICT 2023","Fri Aug 25 07:44:00 ICT 2023","38","","My Bosv2 application","","","","insert data 70",""
"passed","Tue Sep 26 13:38:49 ICT 2023","Tue Sep 26 13:38:51 ICT 2023","1934","","My Bosv2 applicationRajadesaSirnabaya","","","","Open the browser",""
"passed","Mon Oct 09 14:16:38 ICT 2023","Mon Oct 09 14:16:54 ICT 2023","16613","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 41",""
"passed","Tue Sep 26 13:13:04 ICT 2023","Tue Sep 26 13:13:22 ICT 2023","17268","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 7",""
"passed","Tue Sep 26 12:38:03 ICT 2023","Tue Sep 26 12:38:18 ICT 2023","14761","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 10",""
"passed","Tue Sep 26 12:39:56 ICT 2023","Tue Sep 26 12:40:12 ICT 2023","15800","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 17",""
"passed","Tue Sep 26 15:33:26 ICT 2023","Tue Sep 26 15:33:41 ICT 2023","15672","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 57",""
"passed","Tue Sep 26 13:17:50 ICT 2023","Tue Sep 26 13:18:05 ICT 2023","14900","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 25",""
"passed","Mon Oct 09 12:55:07 ICT 2023","Mon Oct 09 12:55:28 ICT 2023","20196","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 21",""
"passed","Tue Sep 26 15:24:17 ICT 2023","Tue Sep 26 15:24:34 ICT 2023","17230","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 23",""
"passed","Tue Sep 26 14:01:13 ICT 2023","Tue Sep 26 14:01:28 ICT 2023","14561","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 85",""
"passed","Sat Sep 09 06:39:24 ICT 2023","Sat Sep 09 06:39:47 ICT 2023","22334","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 3",""
"passed","Fri Aug 25 08:03:50 ICT 2023","Fri Aug 25 08:04:09 ICT 2023","18613","","My Bosv2 application","","","","insert data 28",""
"passed","Tue Sep 26 11:52:57 ICT 2023","Tue Sep 26 11:53:23 ICT 2023","25478","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 7",""
"passed","Tue Sep 26 11:57:31 ICT 2023","Tue Sep 26 11:57:50 ICT 2023","18084","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 6",""
"passed","Mon Aug 28 03:10:26 ICT 2023","Mon Aug 28 03:10:27 ICT 2023","1440","","My Bosv2 applicationSukamantriMekarwangi","","","","Open the browser",""
"passed","Mon Aug 28 09:48:12 ICT 2023","Mon Aug 28 09:48:32 ICT 2023","20938","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 29",""
"passed","Tue Sep 26 15:23:16 ICT 2023","Tue Sep 26 15:23:31 ICT 2023","15022","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 19",""
"passed","Tue Sep 26 15:23:48 ICT 2023","Tue Sep 26 15:24:02 ICT 2023","14598","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 21",""
"passed","Tue Sep 05 00:55:23 ICT 2023","Tue Sep 05 00:55:39 ICT 2023","16270","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 8",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","36","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 67",""
"passed","Mon Oct 09 14:52:09 ICT 2023","Mon Oct 09 14:52:28 ICT 2023","18777","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 4",""
"passed","Mon Oct 09 12:53:03 ICT 2023","Mon Oct 09 12:53:22 ICT 2023","19473","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 14",""
"passed","Mon Oct 09 14:58:12 ICT 2023","Mon Oct 09 14:58:32 ICT 2023","20051","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 24",""
"passed","Fri Aug 25 08:08:19 ICT 2023","Fri Aug 25 08:08:40 ICT 2023","20791","","My Bosv2 application","","","","insert data 41",""
"passed","Mon Oct 09 13:41:44 ICT 2023","Mon Oct 09 13:42:12 ICT 2023","28666","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 38",""
"passed","Mon Aug 28 02:55:28 ICT 2023","Mon Aug 28 02:55:44 ICT 2023","15964","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 10",""
"passed","Mon Aug 28 03:15:17 ICT 2023","Mon Aug 28 03:15:34 ICT 2023","17814","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 20",""
"passed","Tue Sep 26 13:42:56 ICT 2023","Tue Sep 26 13:43:12 ICT 2023","15910","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 15",""
"passed","Mon Aug 28 03:17:24 ICT 2023","Mon Aug 28 03:17:40 ICT 2023","15862","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 28",""
"passed","Tue Sep 26 13:15:56 ICT 2023","Tue Sep 26 13:16:11 ICT 2023","15328","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 18",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","66","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 47",""
"passed","Mon Aug 28 01:43:25 ICT 2023","Mon Aug 28 01:43:42 ICT 2023","16579","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 19",""
"passed","Fri Aug 25 10:00:17 ICT 2023","Fri Aug 25 10:00:35 ICT 2023","17955","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 61",""
"passed","Tue Sep 05 00:26:15 ICT 2023","Tue Sep 05 00:26:33 ICT 2023","18302","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 9",""
